crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,0,NA,NA,0,No Data,No Data,0
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,3,Semi-natural grassland (other),"A transition category made up of grasslands which have been modified by artificial fertilisers, slurry, intensive grazing, herbicides or drainage, and consequently have a range of species which is less diverse and natural than unimproved grasslands.",NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,4,Juncus rushes,Grasslands dominanted by Juncus rushes,NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,5,Molinia grassland,Tussock grasslands dominanted by Molinea.,NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,9,Young plantations/Felled/Coppice,Obviously planted woodland of any age,T7.3,Plantations,T7.3 Plantations,48
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,10,Woodland and scrub (other),"Vegetation dominated by trees more than 5m high when mature, forming a distinct, although sometimes open, canopy.",T2.2,Deciduous temperate forests,T2.2 Deciduous temperate forests,8
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,12,Broadleaved woodland,"Vegetation dominated by trees more than 5m high when mature, forming a distinct, although sometimes open, canopy.  broadleaved woodland: 10% or less conifer in the canopy",T2.2,Deciduous temperate forests,T2.2 Deciduous temperate forests,8
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,16,Needleleaved woodland,"Vegetation dominated by trees more than 5m high when mature, forming a distinct, although sometimes open, canopy.  coniferous woodland: 10% or less broadleaved in the canopy.",T7.3,Plantations,T7.3 Plantations,48
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,23,Ulex dominated scrub,"Seral or climax vegetation dominated by locally native shrubs, usually less than 5 m tall, occasionally with a few scattered trees.  Dominated by Gorse (Ulex species).",NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,35,Acid grassland,"Grassland in this category is often unenclosed, as on hill-grazing land, and occurs on a range of acid soils (pH less than 5.5). It is generally species-poor, and often grades into wet or dry dwarf shrub heath, although it must always have less than 25% dwarf shrub cover",T7.5,Derived semi-natural pastures and old fields,T7.5 Derived semi-natural pastures and old fields,50
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,38,Neutral grassland,"Typically enclosed and usually more intensively managed than acid or calcareous grassland (except on roadside verges), this category encompasses a wide range of communities occurring on neutral soils (pH 5.5-7.0).",T7.2,Sown pastures and fields,T7.2 Sown pastures and fields,47
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,41,Calcareous grassland,"Often unenclosed grasslands, not managed intensively, and occur on calcareous soils (pH above 7.0).",NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,44,Improved grassland,"Meadows and pastures which have been so affected by heavy grazing, drainage, or the application of herbicides, inorganic fertilisers, slurry or high doses or manure that they have lost many of the species which one could expect to find in an unimproved sward. They have only a very limited range of grasses and a few common forbs",T7.2,Sown pastures and fields,T7.2 Sown pastures and fields,47
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,45,Marshy grassland,"A diffuse category covering certain Molinia grasslands, grasslands with a high proportion of Juncus species, Carex species or Filipendula ulmaria, and wet meadows and pastures supporting communities of species such as Caltha palustris or Valeriana species, where broadleaved herbs rather than grasses, predominate",NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,50,Bracken,"Areas dominated by Pteridium aquilinum, or with scattered patches of this species.",NA,No Data,NA No Data,255
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,58,Dry dwarf shrub heath,Vegetation with greater than 25% cover of ericoids or small gorse species in relatively dry situations forms this category.,T3.3,Cool temperate heathlands,T3.3 Cool temperate heathlands,18
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,61,Wet dwarf shrub heath,Primarily woody vegetation with more than 25% cover of ericoids and/or small Ulex species.,T3.3,Cool temperate heathlands,T3.3 Cool temperate heathlands,18
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,70,Blanket bog,"Blanket bog comprises Sphagnum-rich vegetation on deep peat, forming a blanket over both concave and convex surfaces, on level to moderately sloping ground in the uplands.",TF1.6,"Boreal, temperate and montane peat bogs","TF1.6 Boreal, temperate and montane peat bogs",75
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,71,Raised bog,"Raised bogs are found on estuarine flats, river flood plains and other level areas with impeded drainage in the lowlands, also at moderate altitudes, where they may grade into blanket mire.",TF1.6,"Boreal, temperate and montane peat bogs","TF1.6 Boreal, temperate and montane peat bogs",75
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,72,Modified bog,"Wet modified bog vegetation with little or no Sphagnum, often with bare peat. Dry modified bog is dominated by Calluna vulgaris and other ericoids, or by Eriophorum vaginatum, on peat more than 0.5m deep.",TF1.6,"Boreal, temperate and montane peat bogs","TF1.6 Boreal, temperate and montane peat bogs",75
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,78,Fen,"Fens are defined as minerotrophic mires, usually over peat more than 0.5 m deep (but see E3.3). The water table is at or just below the surface.",TF1.7,Boreal and temperate fens,TF1.7 Boreal and temperate fens,76
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,85,Peat (bare),"Patches of bare peat more than 0.25 ha in extent (that is, approximately 50 m x 50 m).",TF1.6,"Boreal, temperate and montane peat bogs","TF1.6 Boreal, temperate and montane peat bogs",75
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,86,Swamp,"Swamp contains tall emergent vegetation typical of the transition between open water and exposed land. Swamps are generally in standing water for a large part of the year, but may occasionally be found on substrates that are seldom immersed, as in the later stages of the seral succession to marshy grassland.",TF1.7,Boreal and temperate fens,TF1.7 Boreal and temperate fens,76
2024/07/25 00:00:00,Richard_Lucas,2.1,181,aberuni_wales_eco_2024,habitat_detailed_Wales_2020_cut.tif,raster code,90,Open Water,"Defined as water lying beyond the limits of swamp or emergent vegetation, although it may contain submerged, free-floating or floating-leaved vegetation.",NA,No Data,NA No Data,255
