crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,11,F2.4 Freeze-thaw freshwater lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,12,F2.5 Ephemeral freshwater lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,13,F2.6 Permanent salt and soda lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,14,F2.7 Ephemeral salt lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,15,F2.8 Artesian springs and oases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,16,F2.9 Geothermal pools and wetlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,17,F2.10 Subglacial lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,18,F3.1 Large reservoirs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,19,F3.2 Constructed lacustrine wetlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,20,F3.3 Rice paddies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,21,F3.4 Freshwater aquafarms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,22,"F3.5 Canals, ditches and drains",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,23,FM1.1 Deepwater coastal inlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,24,FM1.2 Permanently open riverine estuaries and bays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,25,FM1.3 Intermittently closed and open lakes and lagoons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,26,MFT1.1 Coastal river deltas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,27,MFT1.2 Intertidal forests and shrublands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,28,MFT1.3 Coastal saltmarshes and reedbeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,29,MT1.1 Rocky Shorelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,30,MT1.2 Muddy Shorelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,31,MT1.3 Sandy Shorelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,32,MT1.4 Boulder and cobble shores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,33,MT2.1 Coastal shrublands and grasslands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,34,MT2.2 Large seabird and pinniped colonies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,35,MT3.1 Artificial shorelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,36,T1.1 Tropical/Subtropical lowland rainforests,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,37,T1.2 Tropical/Subtropical dry forests and thickets,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,38,T1.3 Tropical/Subtropical montane rainforests,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,39,T1.4 Tropical heath forests,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,40,T2.1 Boreal and temperate high montane forests and woodlands,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,41,T2.2 Deciduous temperate forests,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,42,T2.3 Oceanic cool temperate rainforests,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,43,T2.4 Warm temperate laurophyll forests,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,44,T2.5 Temperate pyric humid forests,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,45,T2.6 Temperate pyric sclerophyll forests and woodlands,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,46,T3.1 Seasonally dry tropical shrublands,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,47,T3.2 Seasonally dry temperate heath and shrublands,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,48,T3.3 Cool temperate heathlands,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,49,"T3.4 Young rocky pavements, lava flows and screes",,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,50,T4.1 Trophic savannas,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,51,T4.2 Pyric tussock savannas,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,52,T4.3 Hummock savannas,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,53,T4.4 Temperate woodlands,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,54,T4.5 Temperate subhumid grasslands,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,55,T5.1 Semi-desert steppe,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,56,T5.2 Succulent or Thorny deserts and semi-deserts,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,57,T5.3 Sclerophyll hot deserts and semi-deserts,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,58,T5.4 Cool deserts and semi-deserts,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,59,T5.5 Hyper-arid deserts,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,60,T5.6 Semi-arid open woodlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,61,"T6.1 Ice sheets, glaciers and perennial snowfields",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,62,"T6.2 Polar/alpine cliffs, screes, outcrops and lava flows",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,63,T6.3 Polar tundra and deserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,64,T6.4 Temperate alpine grasslands and shrublands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2026,Alli Lynn,2.1,251,csiro_aus_eco_2025,21099,GET_MarineTerrestrial_2020_250m,raster code,65,T6.5 Tropical alpine grasslands and herbfields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
