crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,3,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,4,Open forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,5,Mangrove,"Area with dense, evergreen forest cover dominated by mangrove species, occurring in intertidal zones, river mouths, and estuaries, adapted to shallow brackish waters, with specific adaptations to grow on flat, muddy soils. Mangroves from the genera Rhizophora, Avicennia, Conocarpus, and Laguncularia are predominant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,6,Flooded forest,"Area with predominantly tree-covered natural vegetation, seasonally or permanently flooded, located in zones adjacent to water bodies and floodplains, subject to periods of inundation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,11,Non forest wetland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,12,Grassland,Areas of vegetation predominantly composed of native herbaceous species (grass) or natural tropical grasslands. This includes Deciduous Herbaceous Cover and Deciduous Herbaceous Cover at Altitude (arid zones located mainly in the high parts of the volcanic cones on Isabela Island).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,13,Other non-forest natural formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,29,Rocky outcrop,"Geological mass that emerges at the Earth's surface, covering extensive areas with rocky materials of various sizes. This category includes scars left by eruptive processes, lahars, and sand fields. In the Galápagos biome, it includes areas of both ancient and recent lava flows. In the Andes biome, this class is generally found above 4,000 meters above sea level, where the subalpine, alpine, and nival altitudinal zones are located—areas characterized by sparse or absent vegetation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,81,Andinean herbaceous and shrubby vegetation,"Areas of vegetation predominantly composed of native herbaceous species (grasses) or natural tropical Andean grasslands that grow above the tree line (approximately 3000-3500 m elevation). These grasslands become more scattered as altitude increases and are not subject to flooding periods. This cover is primarily constituted by the so-called ""páramos de pajonal,"" whose height does not exceed 2 meters. They consist of mosaics of species, with the main components being grasses from the genera Festuca and Calamagrostis, and herbs from the genera Gentianella, Senecio, Huperzia, and Oritophium. They may also include scattered arboreal or shrubby elements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,82,Flooded Andinean herbaceous,"Areas of vegetation composed of native andean herbaceous species that form in areas where the soil maintains perennially anaerobic conditions, limiting the decomposition of organic matter and promoting the accumulation of deep organic soils. They may or may not be covered by a water sheet. In some locations, they are dominated by species that form cushions or pads that do not exceed heights of 50 cm (Distichia spp., Plantago rigida, Disterigma empetrifolium, Oreobus ecuadoriensis), or by mosaics of herbaceous species and mosses. These formations occur at high altitudes (approximately 3000-3500 m elevation). This vegetation is primarily constituted by so-called flooded páramos, wetlands, hygrophilous peatlands, or bofedales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,9,Silviculture,"Forest mass artificially established with one or more native or introduced timber species, all of the same age, evenly spaced, managed through silvicultural practices, and intended for various purposes such as timber production, protection, soil restoration, or recreation. Pine forests of the species Pinus patula and Pinus radiata have been established for reforestation and timber exploitation purposes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2026,Alli Lynn,2.1,487,mapb_ecuad_lcov_2025,80143,,raster code,21,Mosaic of uses,"Areas where the natural cover has been modified, removed, or replaced by other types of vegetation cover for agricultural or livestock use, and where cultivated species are grouped for the production of food, fibers, or pastures. These areas occur in a mosaic pattern and therefore cannot be individually distinguished; exceptionally, they may be associated with fallow land or successional natural vegetation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
